,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202212300ORL,,ORL,WAS,Amway Center,division,12/30/2022 19:00,12/30/2022 19:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,36
202212300ATL,,ATL,LAL,State Farm Arena,none,12/30/2022 19:30,12/30/2022 19:30,,,0,,,,,,,,2,,,,,,35,,,,,,,,2,,,,,,35
202212300TOR,,TOR,PHO,Scotiabank Arena,none,12/30/2022 19:30,12/30/2022 19:30,,,0,,,,,,,,1,,,,,,35,,,,,,,,2,,,,,,36
202212300CHI,,CHI,DET,United Center,division,12/30/2022 20:00,12/30/2022 20:00,,,0,,,,,,,,2,,,,,,34,,,,,,,,2,,,,,,37
202212300MIL,,MIL,MIN,Fiserv Forum,none,12/30/2022 20:00,12/30/2022 20:00,,,0,,,,,,,,2,,,,,,34,,,,,,,,2,,,,,,35
202212300NOP,,NOP,PHI,Smoothie King Center,none,12/30/2022 20:30,12/30/2022 20:30,,,0,,,,,,,,2,,,,,,34,,,,,,,,3,,,,,,33
202212300DEN,,DEN,MIA,Ball Arena,none,12/30/2022 21:00,12/30/2022 21:00,,,0,,,,,,,,2,,,,,,34,,,,,,,,2,,,,,,35
202212300GSW,,GSW,POR,Chase Center,conference,12/30/2022 22:00,12/30/2022 22:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,4,,,,,,34
202212300SAC,,SAC,UTA,Golden 1 Center,conference,12/30/2022 22:00,12/30/2022 22:00,,,0,,,,,,,,2,,,,,,33,,,,,,,,2,,,,,,37
202212310IND,,IND,LAC,Gainbridge Fieldhouse,none,12/31/2022 15:00,12/31/2022 15:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,37
202212310CHI,,CHI,CLE,United Center,division,12/31/2022 19:00,12/31/2022 19:00,,,0,,,,,,,,1,,,,,,35,,,,,,,,2,,,,,,36
202212310CHO,,CHO,BRK,Spectrum Center,conference,12/31/2022 19:00,12/31/2022 19:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,3,,,,,,35
202212310HOU,,HOU,NYK,Toyota Center,none,12/31/2022 19:00,12/31/2022 19:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,2,,,,,,36
202212310SAS,,SAS,DAL,AT&T Center,division,12/31/2022 19:00,12/31/2022 19:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,2,,,,,,36
202212310MEM,,MEM,NOP,FedEx Forum,division,12/31/2022 20:00,12/31/2022 20:00,,,0,,,,,,,,2,,,,,,34,,,,,,,,1,,,,,,35
202212310MIN,,MIN,DET,Target Center,none,12/31/2022 20:00,12/31/2022 20:00,,,0,,,,,,,,1,,,,,,36,,,,,,,,1,,,,,,38
202212310OKC,,OKC,PHI,Paycom Center,none,12/31/2022 20:00,12/31/2022 20:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,1,,,,,,34
202212310UTA,,UTA,MIA,Vivint Arena,none,12/31/2022 21:00,12/31/2022 21:00,,,0,,,,,,,,1,,,,,,38,,,,,,,,1,,,,,,36
202301010DEN,,DEN,BOS,Ball Arena,none,1/1/2023 20:00,1/1/2023 20:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,3,,,,,,36
202301010MEM,,MEM,SAC,FedEx Forum,conference,1/1/2023 20:00,1/1/2023 20:00,,,0,,,,,,,,1,,,,,,35,,,,,,,,2,,,,,,34
202301010MIL,,MIL,WAS,Fiserv Forum,conference,1/1/2023 20:00,1/1/2023 20:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,2,,,,,,37
202301020NYK,,NYK,PHO,Madison Square Garden (IV),none,1/2/2023 15:00,1/2/2023 15:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,3,,,,,,37
202301020CHO,,CHO,LAL,Spectrum Center,none,1/2/2023 19:00,1/2/2023 19:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,3,,,,,,36
202301020CLE,,CLE,CHI,Rocket Mortgage Fieldhouse,division,1/2/2023 19:00,1/2/2023 19:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,2,,,,,,36
202301020IND,,IND,TOR,Gainbridge Fieldhouse,conference,1/2/2023 19:00,1/2/2023 19:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,3,,,,,,36
202301020PHI,,PHI,NOP,Wells Fargo Center,none,1/2/2023 19:00,1/2/2023 19:00,,,0,,,,,,,,2,,,,,,35,,,,,,,,2,,,,,,36
202301020BRK,,BRK,SAS,Barclays Center,none,1/2/2023 19:30,1/2/2023 19:30,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,36
202301020HOU,,HOU,DAL,Toyota Center,division,1/2/2023 20:00,1/2/2023 20:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,37
202301020MIN,,MIN,DEN,Target Center,division,1/2/2023 20:00,1/2/2023 20:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,1,,,,,,36
202301020GSW,,GSW,ATL,Chase Center,none,1/2/2023 22:00,1/2/2023 22:00,,,0,,,,,,,,3,,,,,,37,,,,,,,,3,,,,,,36
202301020POR,,POR,DET,Moda Center,none,1/2/2023 22:00,1/2/2023 22:00,,,0,,,,,,,,3,,,,,,35,,,,,,,,2,,,,,,39
202301020LAC,,LAC,MIA,Crypto.com Arena,none,1/2/2023 22:30,1/2/2023 22:30,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,37
202301030MIL,,MIL,WAS,Fiserv Forum,conference,1/3/2023 20:00,1/3/2023 20:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,38
202301030OKC,,OKC,BOS,Paycom Center,none,1/3/2023 20:00,1/3/2023 20:00,,,0,,,,,,,,3,,,,,,36,,,,,,,,2,,,,,,37
202301030UTA,,UTA,SAC,Vivint Arena,conference,1/3/2023 21:00,1/3/2023 21:00,,,0,,,,,,,,3,,,,,,39,,,,,,,,2,,,,,,35
202301040CHO,,CHO,MEM,Spectrum Center,none,1/4/2023 19:00,1/4/2023 19:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,3,,,,,,36
202301040CLE,,CLE,PHO,Rocket Mortgage Fieldhouse,none,1/4/2023 19:00,1/4/2023 19:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,38
202301040ORL,,ORL,OKC,Amway Center,none,1/4/2023 19:00,1/4/2023 19:00,,,0,,,,,,,,5,,,,,,37,,,,,,,,1,,,,,,37
202301040PHI,,PHI,IND,Wells Fargo Center,conference,1/4/2023 19:00,1/4/2023 19:00,,,0,,,,,,,,2,,,,,,36,,,,,,,,2,,,,,,38
202301040NYK,,NYK,SAS,Madison Square Garden (IV),none,1/4/2023 19:30,1/4/2023 19:30,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,37
202301040TOR,,TOR,MIL,Scotiabank Arena,conference,1/4/2023 19:30,1/4/2023 19:30,,,0,,,,,,,,2,,,,,,37,,,,,,,,1,,,,,,37
202301040CHI,,CHI,BRK,United Center,conference,1/4/2023 20:00,1/4/2023 20:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,2,,,,,,37
202301040MIN,,MIN,POR,Target Center,division,1/4/2023 20:00,1/4/2023 20:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,36
202301040NOP,,NOP,HOU,Smoothie King Center,division,1/4/2023 20:00,1/4/2023 20:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,2,,,,,,37
202301040GSW,,GSW,DET,Chase Center,none,1/4/2023 22:00,1/4/2023 22:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,40
202301040LAL,,LAL,MIA,Crypto.com Arena,none,1/4/2023 22:00,1/4/2023 22:00,,,0,,,,,,,,2,,,,,,37,,,,,,,,2,,,,,,38
202301040SAC,,SAC,ATL,Golden 1 Center,none,1/4/2023 22:00,1/4/2023 22:00,,,0,,,,,,,,1,,,,,,36,,,,,,,,2,,,,,,37
202301050ORL,,ORL,MEM,Amway Center,none,1/5/2023 19:00,1/5/2023 19:00,,,0,,,,,,,,1,,,,,,38,,,,,,,,1,,,,,,37
202301050DAL,,DAL,BOS,American Airlines Center,none,1/5/2023 19:30,1/5/2023 19:30,,,0,,,,,,,,3,,,,,,38,,,,,,,,2,,,,,,38
202301050HOU,,HOU,UTA,Toyota Center,conference,1/5/2023 20:00,1/5/2023 20:00,,,0,,,,,,,,1,,,,,,38,,,,,,,,2,,,,,,40
202301050DEN,,DEN,LAC,Ball Arena,conference,1/5/2023 22:00,1/5/2023 22:00,,,0,,,,,,,,3,,,,,,37,,,,,,,,3,,,,,,39
202301060IND,,IND,POR,Gainbridge Fieldhouse,none,1/6/2023 19:00,1/6/2023 19:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,2,,,,,,37
202301060PHI,,PHI,CHI,Wells Fargo Center,conference,1/6/2023 19:30,1/6/2023 19:30,,,0,,,,,,,,2,,,,,,37,,,,,,,,2,,,,,,38
202301060TOR,,TOR,NYK,Scotiabank Arena,division,1/6/2023 19:30,1/6/2023 19:30,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,39
202301060MIL,,MIL,CHO,Fiserv Forum,conference,1/6/2023 20:00,1/6/2023 20:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,39
202301060OKC,,OKC,WAS,Paycom Center,none,1/6/2023 20:00,1/6/2023 20:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,3,,,,,,39
202301060SAS,,SAS,DET,AT&T Center,none,1/6/2023 20:00,1/6/2023 20:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,41
202301060NOP,,NOP,BRK,Smoothie King Center,none,1/6/2023 20:30,1/6/2023 20:30,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,38
202301060DEN,,DEN,CLE,Ball Arena,none,1/6/2023 21:00,1/6/2023 21:00,,,0,,,,,,,,1,,,,,,38,,,,,,,,2,,,,,,39
202301060MIN,,MIN,LAC,Target Center,conference,1/6/2023 21:00,1/6/2023 21:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,1,,,,,,40
202301060PHO,,PHO,MIA,Footprint Center,none,1/6/2023 22:00,1/6/2023 22:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,2,,,,,,39
202301060LAL,,LAL,ATL,Crypto.com Arena,none,1/6/2023 22:30,1/6/2023 22:30,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,38
202301070SAS,,SAS,BOS,AT&T Center,none,1/7/2023 18:00,1/7/2023 18:00,,,0,,,,,,,,1,,,,,,39,,,,,,,,2,,,,,,39
202301070CHI,,CHI,UTA,United Center,none,1/7/2023 20:00,1/7/2023 20:00,,,0,,,,,,,,1,,,,,,39,,,,,,,,2,,,,,,41
202301070DAL,,DAL,NOP,American Airlines Center,division,1/7/2023 20:00,1/7/2023 20:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,1,,,,,,39
202301070GSW,,GSW,ORL,Chase Center,none,1/7/2023 20:30,1/7/2023 20:30,,,0,,,,,,,,3,,,,,,39,,,,,,,,2,,,,,,39
202301070SAC,,SAC,LAL,Golden 1 Center,division,1/7/2023 22:00,1/7/2023 22:00,,,0,,,,,,,,3,,,,,,37,,,,,,,,1,,,,,,39
202301080DET,,DET,PHI,Little Caesars Arena,conference,1/8/2023 15:00,1/8/2023 15:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,38
202301080TOR,,TOR,POR,Scotiabank Arena,none,1/8/2023 15:30,1/8/2023 15:30,,,0,,,,,,,,2,,,,,,39,,,,,,,,2,,,,,,38
202301080IND,,IND,CHO,Gainbridge Fieldhouse,conference,1/8/2023 17:00,1/8/2023 17:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,40
202301080MEM,,MEM,UTA,FedEx Forum,conference,1/8/2023 18:00,1/8/2023 18:00,,,0,,,,,,,,3,,,,,,38,,,,,,,,1,,,,,,42
202301080MIA,,MIA,BRK,FTX Arena,conference,1/8/2023 18:00,1/8/2023 18:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,39
202301080HOU,,HOU,MIN,Toyota Center,conference,1/8/2023 19:00,1/8/2023 19:00,,,0,,,,,,,,3,,,,,,39,,,,,,,,2,,,,,,40
202301080OKC,,OKC,DAL,Paycom Center,conference,1/8/2023 19:00,1/8/2023 19:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,1,,,,,,40
202301080PHO,,PHO,CLE,Footprint Center,none,1/8/2023 20:00,1/8/2023 20:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,40
202301080LAC,,LAC,ATL,Crypto.com Arena,none,1/8/2023 21:00,1/8/2023 21:00,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,39
202301090WAS,,WAS,NOP,Capital One Arena,none,1/9/2023 19:00,1/9/2023 19:00,,,0,,,,,,,,3,,,,,,40,,,,,,,,2,,,,,,40
202301090BOS,,BOS,CHI,TD Garden,conference,1/9/2023 19:30,1/9/2023 19:30,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,40
202301090NYK,,NYK,MIL,Madison Square Garden (IV),conference,1/9/2023 19:30,1/9/2023 19:30,,,0,,,,,,,,3,,,,,,40,,,,,,,,3,,,,,,39
202301090MEM,,MEM,SAS,FedEx Forum,division,1/9/2023 20:00,1/9/2023 20:00,,,0,,,,,,,,1,,,,,,39,,,,,,,,2,,,,,,40
202301090DEN,,DEN,LAL,Ball Arena,conference,1/9/2023 21:00,1/9/2023 21:00,,,0,,,,,,,,3,,,,,,39,,,,,,,,2,,,,,,40
202301090SAC,,SAC,ORL,Golden 1 Center,none,1/9/2023 22:00,1/9/2023 22:00,,,0,,,,,,,,2,,,,,,38,,,,,,,,2,,,,,,40
202301100MIA,,MIA,OKC,FTX Arena,none,1/10/2023 19:30,1/10/2023 19:30,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,40
202301100PHI,,PHI,DET,Wells Fargo Center,conference,1/10/2023 19:30,1/10/2023 19:30,,,0,,,,,,,,2,,,,,,39,,,,,,,,2,,,,,,43
202301100TOR,,TOR,CHO,Scotiabank Arena,conference,1/10/2023 19:30,1/10/2023 19:30,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,41
202301100UTA,,UTA,CLE,Vivint Arena,none,1/10/2023 21:00,1/10/2023 21:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,41
202301100GSW,,GSW,PHO,Chase Center,division,1/10/2023 22:00,1/10/2023 22:00,,,0,,,,,,,,3,,,,,,40,,,,,,,,2,,,,,,41
202301100POR,,POR,ORL,Moda Center,none,1/10/2023 22:00,1/10/2023 22:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,1,,,,,,41
202301100LAC,,LAC,DAL,Crypto.com Arena,conference,1/10/2023 22:30,1/10/2023 22:30,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,41
202301110DET,,DET,MIN,Little Caesars Arena,none,1/11/2023 19:00,1/11/2023 19:00,,,0,,,,,,,,1,,,,,,44,,,,,,,,3,,,,,,41
202301110WAS,,WAS,CHI,Capital One Arena,conference,1/11/2023 19:00,1/11/2023 19:00,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,41
202301110ATL,,ATL,MIL,State Farm Arena,conference,1/11/2023 19:30,1/11/2023 19:30,,,0,,,,,,,,3,,,,,,40,,,,,,,,2,,,,,,40
202301110BOS,,BOS,NOP,TD Garden,none,1/11/2023 19:30,1/11/2023 19:30,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,41
202301110NYK,,NYK,IND,Madison Square Garden (IV),conference,1/11/2023 19:30,1/11/2023 19:30,,,0,,,,,,,,2,,,,,,41,,,,,,,,3,,,,,,41
202301110MEM,,MEM,SAS,FedEx Forum,division,1/11/2023 20:00,1/11/2023 20:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,41
202301110DEN,,DEN,PHO,Ball Arena,conference,1/11/2023 21:00,1/11/2023 21:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,1,,,,,,42
202301110SAC,,SAC,HOU,Golden 1 Center,conference,1/11/2023 22:00,1/11/2023 22:00,,,0,,,,,,,,2,,,,,,39,,,,,,,,3,,,,,,40
202301120PHI,,PHI,OKC,Wells Fargo Center,none,1/12/2023 19:00,1/12/2023 19:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,41
202301120BRK,,BRK,BOS,Barclays Center,division,1/12/2023 19:30,1/12/2023 19:30,,,0,,,,,,,,4,,,,,,40,,,,,,,,1,,,,,,42
202301120MIA,,MIA,MIL,FTX Arena,conference,1/12/2023 19:30,1/12/2023 19:30,,,0,,,,,,,,2,,,,,,42,,,,,,,,1,,,,,,41
202301120TOR,,TOR,CHO,Scotiabank Arena,conference,1/12/2023 19:30,1/12/2023 19:30,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,42
202301120LAL,,LAL,DAL,Crypto.com Arena,conference,1/12/2023 22:00,1/12/2023 22:00,,,0,,,,,,,,3,,,,,,41,,,,,,,,2,,,,,,42
202301120POR,,POR,CLE,Moda Center,none,1/12/2023 22:00,1/12/2023 22:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,42
202301130DET,,DET,NOP,Little Caesars Arena,none,1/13/2023 19:00,1/13/2023 19:00,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,42
202301130IND,,IND,ATL,Gainbridge Fieldhouse,conference,1/13/2023 19:00,1/13/2023 19:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,41
202301130WAS,,WAS,NYK,Capital One Arena,conference,1/13/2023 19:00,1/13/2023 19:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,42
202301130SAS,,SAS,GSW,AT&T Center,conference,1/13/2023 19:30,1/13/2023 19:30,,,0,,,,,,,,2,,,,,,42,,,,,,,,3,,,,,,41
202301130CHI,,CHI,OKC,United Center,none,1/13/2023 20:00,1/13/2023 20:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,1,,,,,,42
202301130MIN,,MIN,PHO,Target Center,conference,1/13/2023 20:00,1/13/2023 20:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,43
202301130UTA,,UTA,ORL,Vivint Arena,none,1/13/2023 21:00,1/13/2023 21:00,,,0,,,,,,,,3,,,,,,44,,,,,,,,3,,,,,,42
202301130LAC,,LAC,DEN,Crypto.com Arena,conference,1/13/2023 22:00,1/13/2023 22:00,,,0,,,,,,,,3,,,,,,43,,,,,,,,2,,,,,,41
202301130SAC,,SAC,HOU,Golden 1 Center,conference,1/13/2023 22:00,1/13/2023 22:00,,,0,,,,,,,,2,,,,,,40,,,,,,,,2,,,,,,41
202301140MIA,,MIA,MIL,FTX Arena,conference,1/14/2023 13:00,1/14/2023 13:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,42
202301140CHO,,CHO,BOS,Spectrum Center,conference,1/14/2023 19:00,1/14/2023 19:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,43
202301140IND,,IND,MEM,Gainbridge Fieldhouse,none,1/14/2023 19:00,1/14/2023 19:00,,,0,,,,,,,,1,,,,,,43,,,,,,,,3,,,,,,41
202301140TOR,,TOR,ATL,Scotiabank Arena,conference,1/14/2023 19:30,1/14/2023 19:30,,,0,,,,,,,,2,,,,,,42,,,,,,,,1,,,,,,42
202301140MIN,,MIN,CLE,Target Center,none,1/14/2023 20:00,1/14/2023 20:00,,,0,,,,,,,,1,,,,,,43,,,,,,,,2,,,,,,43
202301140UTA,,UTA,PHI,Vivint Arena,none,1/14/2023 21:00,1/14/2023 21:00,,,0,,,,,,,,1,,,,,,45,,,,,,,,2,,,,,,41
202301140POR,,POR,DAL,Moda Center,conference,1/14/2023 22:00,1/14/2023 22:00,,,0,,,,,,,,2,,,,,,41,,,,,,,,2,,,,,,43
202301150DET,,DET,NYK,Little Caesars Arena,conference,1/15/2023 13:00,1/15/2023 13:00,,,0,,,,,,,,2,,,,,,46,,,,,,,,2,,,,,,43
202301150LAC,,LAC,HOU,Crypto.com Arena,conference,1/15/2023 15:00,1/15/2023 15:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,42
202301150CHI,,CHI,GSW,United Center,none,1/15/2023 15:30,1/15/2023 15:30,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,42
202301150BRK,,BRK,OKC,Barclays Center,none,1/15/2023 18:00,1/15/2023 18:00,,,0,,,,,,,,3,,,,,,41,,,,,,,,2,,,,,,43
202301150SAS,,SAS,SAC,AT&T Center,conference,1/15/2023 19:00,1/15/2023 19:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,41
202301150DEN,,DEN,ORL,Ball Arena,none,1/15/2023 20:00,1/15/2023 20:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,2,,,,,,43
202301150POR,,POR,DAL,Moda Center,conference,1/15/2023 21:00,1/15/2023 21:00,,,0,,,,,,,,1,,,,,,42,,,,,,,,1,,,,,,44
202301150LAL,,LAL,PHI,Crypto.com Arena,none,1/15/2023 21:30,1/15/2023 21:30,,,0,,,,,,,,3,,,,,,42,,,,,,,,1,,,,,,42
202301160CHO,,CHO,BOS,Spectrum Center,conference,1/16/2023 13:00,1/16/2023 13:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,44
202301160MIL,,MIL,IND,Fiserv Forum,division,1/16/2023 14:30,1/16/2023 14:30,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,44
202301160CLE,,CLE,NOP,Rocket Mortgage Fieldhouse,none,1/16/2023 15:00,1/16/2023 15:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,3,,,,,,43
202301160NYK,,NYK,TOR,Madison Square Garden (IV),division,1/16/2023 15:00,1/16/2023 15:00,,,0,,,,,,,,1,,,,,,44,,,,,,,,2,,,,,,43
202301160WAS,,WAS,GSW,Capital One Arena,none,1/16/2023 15:00,1/16/2023 15:00,,,0,,,,,,,,3,,,,,,43,,,,,,,,1,,,,,,43
202301160ATL,,ATL,MIA,State Farm Arena,division,1/16/2023 15:30,1/16/2023 15:30,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,44
202301160MIN,,MIN,UTA,Target Center,division,1/16/2023 16:00,1/16/2023 16:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,46
202301160MEM,,MEM,PHO,FedEx Forum,conference,1/16/2023 18:00,1/16/2023 18:00,,,0,,,,,,,,2,,,,,,42,,,,,,,,3,,,,,,44
202301160LAL,,LAL,HOU,Crypto.com Arena,conference,1/16/2023 22:30,1/16/2023 22:30,,,0,,,,,,,,1,,,,,,43,,,,,,,,1,,,,,,43
202301170MIL,,MIL,TOR,Fiserv Forum,conference,1/17/2023 19:30,1/17/2023 19:30,,,0,,,,,,,,1,,,,,,44,,,,,,,,1,,,,,,44
202301170SAS,,SAS,BRK,AT&T Center,none,1/17/2023 20:00,1/17/2023 20:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,42
202301170DEN,,DEN,POR,Ball Arena,division,1/17/2023 21:00,1/17/2023 21:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,43
202301170LAC,,LAC,PHI,Crypto.com Arena,none,1/17/2023 22:00,1/17/2023 22:00,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,43
202301180DAL,,DAL,ATL,American Airlines Center,none,1/18/2023 19:30,1/18/2023 19:30,,,0,,,,,,,,3,,,,,,45,,,,,,,,2,,,,,,44
202301180NYK,,NYK,WAS,Madison Square Garden (IV),conference,1/18/2023 19:30,1/18/2023 19:30,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,44
202301180HOU,,HOU,CHO,Toyota Center,none,1/18/2023 20:00,1/18/2023 20:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,45
202301180MEM,,MEM,CLE,FedEx Forum,none,1/18/2023 20:00,1/18/2023 20:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,45
202301180NOP,,NOP,MIA,Smoothie King Center,none,1/18/2023 20:00,1/18/2023 20:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,45
202301180OKC,,OKC,IND,Paycom Center,none,1/18/2023 20:00,1/18/2023 20:00,,,0,,,,,,,,3,,,,,,44,,,,,,,,2,,,,,,45
202301180UTA,,UTA,LAC,Vivint Arena,conference,1/18/2023 21:00,1/18/2023 21:00,,,0,,,,,,,,2,,,,,,47,,,,,,,,1,,,,,,46
202301180DEN,,DEN,MIN,Ball Arena,division,1/18/2023 22:00,1/18/2023 22:00,,,0,,,,,,,,1,,,,,,44,,,,,,,,2,,,,,,45
202301180LAL,,LAL,SAC,Crypto.com Arena,division,1/18/2023 22:30,1/18/2023 22:30,,,0,,,,,,,,2,,,,,,44,,,,,,,,3,,,,,,42
202301190DET,,DET,CHI,AccorHotels Arena,division,1/19/2023 15:00,1/19/2023 15:00,,,0,,,,,,,,4,,,,,,47,,,,,,,,4,,,,,,44
202301190BOS,,BOS,GSW,TD Garden,none,1/19/2023 19:30,1/19/2023 19:30,,,0,,,,,,,,3,,,,,,45,,,,,,,,3,,,,,,44
202301190MIN,,MIN,TOR,Target Center,none,1/19/2023 20:00,1/19/2023 20:00,,,0,,,,,,,,1,,,,,,46,,,,,,,,2,,,,,,45
202301190PHO,,PHO,BRK,Footprint Center,none,1/19/2023 22:00,1/19/2023 22:00,,,0,,,,,,,,3,,,,,,45,,,,,,,,2,,,,,,43
202301190POR,,POR,PHI,Moda Center,none,1/19/2023 22:00,1/19/2023 22:00,,,0,,,,,,,,2,,,,,,44,,,,,,,,2,,,,,,44
202301200ORL,,ORL,NOP,Amway Center,none,1/20/2023 19:00,1/20/2023 19:00,,,0,,,,,,,,5,,,,,,44,,,,,,,,2,,,,,,45
202301200ATL,,ATL,NYK,State Farm Arena,conference,1/20/2023 19:30,1/20/2023 19:30,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,46
202301200CLE,,CLE,GSW,Rocket Mortgage Fieldhouse,none,1/20/2023 19:30,1/20/2023 19:30,,,0,,,,,,,,2,,,,,,46,,,,,,,,1,,,,,,45
202301200DAL,,DAL,MIA,American Airlines Center,none,1/20/2023 19:30,1/20/2023 19:30,,,0,,,,,,,,2,,,,,,46,,,,,,,,2,,,,,,46
202301200SAS,,SAS,LAC,AT&T Center,conference,1/20/2023 20:00,1/20/2023 20:00,,,0,,,,,,,,3,,,,,,45,,,,,,,,2,,,,,,47
202301200DEN,,DEN,IND,Ball Arena,none,1/20/2023 21:00,1/20/2023 21:00,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,46
202301200UTA,,UTA,BRK,Vivint Arena,none,1/20/2023 21:00,1/20/2023 21:00,,,0,,,,,,,,2,,,,,,48,,,,,,,,1,,,,,,44
202301200LAL,,LAL,MEM,Crypto.com Arena,conference,1/20/2023 22:00,1/20/2023 22:00,,,0,,,,,,,,2,,,,,,45,,,,,,,,2,,,,,,44
202301200SAC,,SAC,OKC,Golden 1 Center,conference,1/20/2023 22:00,1/20/2023 22:00,,,0,,,,,,,,2,,,,,,43,,,,,,,,2,,,,,,45
202301210TOR,,TOR,BOS,Scotiabank Arena,division,1/21/2023 17:00,1/21/2023 17:00,,,0,,,,,,,,2,,,,,,46,,,,,,,,2,,,,,,46
